id|created_at|text
1001092581923713024|2018-05-28 13:27:25|b'@Jiabaochina Now $ROKU is traded at $38.54 and institutional ownership shows us #bullish direction. https://t.co/jjeUJm9scX'
1001091807147589632|2018-05-28 13:24:20|b'RT @Jiabaochina: $ROKU What happened to #Citron? After going long for $BABA, now it is $ROKU https://t.co/DMFex3iHPV'
1001087170050916352|2018-05-28 13:05:55|"b""$BAC 's price decreased by 0.17% while StockMetrix\xe2\x80\x99s institutional ownership indicator decreased by 2.35%. The sign\xe2\x80\xa6 https://t.co/0o0YUZZ4G9"""
1001062079015669761|2018-05-28 11:26:13|"b'Follow us on Medium, Read and ""Clap"" for our new article!\n#medium #warrenbuffett #stocks #stockmarket\xe2\x80\xa6 https://t.co/ytr9tbzmRr'"
1000787668119285760|2018-05-27 17:15:48|b'17% gain $BP investors would earn based on Stockmetrix seasonality analysis\n#stock #investing https://t.co/URvJulUSw1'
1000787532102152192|2018-05-27 17:15:16|b'Check out $BKNG short term strategy that could earn 12% return.\nWant to create your own strategy to see how much re\xe2\x80\xa6 https://t.co/bTprFq93aQ'
1000787303055405056|2018-05-27 17:14:21|b'73% return $ADBE investors would earn since 2017 based on analysts target price indicator\n#stock #investing https://t.co/VybRvDbpIv'
999726733426339840|2018-05-24 19:00:01|b'Free year of college tuition is the prize in StockMetrix contest!\xc2\xa0\nRead more on https://t.co/MUwyk0COsk\xe2\x80\xa6 https://t.co/Ii4rwdw3sb'
999724833566023687|2018-05-24 18:52:28|b'$TIF pays 65.52% of their revenue. This is 100% accurate, and $TIF is number 9 in the list of top companies by the\xe2\x80\xa6 https://t.co/b17gkFGbwo'
999724797142732800|2018-05-24 18:52:20|b'$HEAR \xe2\x80\x98s Asset Efficiency ratio is the 2nd in the top of the companies. Also $ZAGG and $CTRL are included in top. W\xe2\x80\xa6 https://t.co/R0ZyU0u0OJ'
999723994076073984|2018-05-24 18:49:08|"b""$HPE is on their way to growth. Analysts' average target price is $18.62. For now, the stock trades at $15.58, so t\xe2\x80\xa6 https://t.co/t10L4qNQMH"""
999722221684822016|2018-05-24 18:42:06|b'$I stock now trades at $1.76, but the seasonality index shows with 67% accuracy that $I will lose 26.92% and cost $\xe2\x80\xa6 https://t.co/sXDP5ukCWi'
999722198775533572|2018-05-24 18:42:00|b'Investors could gain 514.89% annual return on $EOLS if they would follow analysts\xe2\x80\x99 short term predictions, #bullish. https://t.co/GuQ9onzmau'
999718409968521217|2018-05-24 18:26:57|"b""$BAC's intrinsic value, which is based on the Graham numbers, is #bullish, and the stock is undervalued. The averag\xe2\x80\xa6 https://t.co/JU98mmM4xo"""
999717398650474497|2018-05-24 18:22:56|b'The Industrial Conglomerates industry is doing good. Based on the data from the last quarter, its return on assets\xe2\x80\xa6 https://t.co/s4jxpvRNNu'
999716782159122433|2018-05-24 18:20:29|b'Currently, $PFE trades at $35.97, and the analysts predict the average of $40.89. So the stock is #bullish. https://t.co/DG5q9JU3mS'
999714644951552001|2018-05-24 18:11:59|b'$LOMA has experienced one of the worst growths in the Construction Materials industry in the last month. The signal\xe2\x80\xa6 https://t.co/9JnZdwr52t'
999713293353865216|2018-05-24 18:06:37|"b""$BABA's investors can gain 51.50% annual return just by following this short-term mix. https://t.co/5QaLGDjhBe"""
999713214320533509|2018-05-24 18:06:18|"b""$QCOM's return on assets is negative. Assets currently cannot generate income, so the signal is #bearish. https://t.co/Bq3ktDAJ3o"""
999713112407314432|2018-05-24 18:05:54|b'$AAPL is #bullish, according to the analysts\xe2\x80\x99 predictions. Currently, the company is traded at $187.63, while analy\xe2\x80\xa6 https://t.co/IjgPvrBkf0'
999713021927788544|2018-05-24 18:05:32|"b""$CELG's current price is $74.69, but the analysts have predicted the minimum price of $92. Thus, $CELG is expected\xe2\x80\xa6 https://t.co/DUMzLzD0xt"""
999712698177851392|2018-05-24 18:04:15|b'$FITB has fallen by $2.66, and its price to book value ratio is positive. The price is only 1.31 times higher than\xe2\x80\xa6 https://t.co/MNG1zhkMqK'
999712601109139461|2018-05-24 18:03:52|b'$CHK has increased in value by 13.55%, and the overall signal is bullish. But they have 36.72% of the remaining rev\xe2\x80\xa6 https://t.co/mr10n7lANV'
999712435547394053|2018-05-24 18:03:13|"b""39.2% of $MU's total trading volume are short sales. The value is higher than the average, so the signal is\xe2\x80\xa6 https://t.co/9fCq1rnLGw"""
999702156138766336|2018-05-24 17:22:22|"b""@Deriv220hedge Good point! But currently $RCII 's EBITDA ratio is still among TOP3 in its industry. https://t.co/OAbuuDxOo1"""
999699408861171713|2018-05-24 17:11:27|b'Industry\xe2\x80\x99s Net Margin Ratio is 13.33%. The signal is #bullish. $AEL https://t.co/a0D1d4GyWv'
999697303593201664|2018-05-24 17:03:05|"b""Overall $RL's financial position is #bullish. Balance sheet and the cash flow statement are graded 10, but the inco\xe2\x80\xa6 https://t.co/C1YCUtzmZG"""
999685449273704449|2018-05-24 16:15:59|b'By pursuing following medium term strategy, $MSFT investors could gain 39.62% annual return. https://t.co/c01wX40raD'
999682654034432000|2018-05-24 16:04:52|b'$AMAT \xe2\x80\x98s sales increased on 30.53% comparing to previous quarter sales, positive value, and $AMAT is 5th in the top\xe2\x80\xa6 https://t.co/IZkNVh5wCx'
999356604351950853|2018-05-23 18:29:16|b'Potentially, investors could earn 33.62% per annum by following medium term mix. https://t.co/vNl88j72vw'
999355798215110679|2018-05-23 18:26:04|b'P/B ratio is negative, hence $JE is #bearish https://t.co/TK3ki0RVoL'
999355099175686144|2018-05-23 18:23:17|b'Investors could potentially gain 28.96% on $TGT stock by following this medium term mix. https://t.co/IWXxzrkIuI'
999354705032642560|2018-05-23 18:21:43|b'Net change in $VALE\xe2\x80\x99s institutional ownership is 2.47%, #bullsih. https://t.co/TfQKllT9SI'
999353963056193536|2018-05-23 18:18:46|b'Ratio shows that Sales grow with 30.53% Q/Q, #bullish. https://t.co/uls7wInVx5'
999353411832303616|2018-05-23 18:16:35|b'Seasonal expected price of $ARDX is even worse than minimum, in 5 days it will be priced at $3.87. #bearish https://t.co/KOVOPOovjf'
999352819890163712|2018-05-23 18:14:13|b'$FB\xe2\x80\x99s investors could earn 19.23% annual return by pursuing short term mix. https://t.co/hLYweO6Ejc'
999352412363206657|2018-05-23 18:12:36|b'Financial situation is bearish in $CARA, all the statements are negative. https://t.co/pkI6areMYx'
999351667928846336|2018-05-23 18:09:39|b'$JWN \xe2\x80\x98s intrinsic value which is based on tangible book per share shows that stock is overvalued and is #bearish https://t.co/Q19gEDajhq'
999350883958829059|2018-05-23 18:06:32|b'One of the worst companies based on EBITDA ratio is $BKS, ratio is negative. Other worst companies are $GAIA $TWMC\xe2\x80\xa6 https://t.co/QrrnO2GGjW'
999349984737873920|2018-05-23 18:02:58|b'Analysts Rating is mostly \xe2\x80\x9cBuy\xe2\x80\x9d and \xe2\x80\x9cStrong Buy\xe2\x80\x9d, so $SE is #bullish https://t.co/S4I6yPaZLq'
999349602192158726|2018-05-23 18:01:26|b'$CMCSA outperforms its Broadcasting industry with 2.51% ROA. https://t.co/8D9bUFWjix'
999348913319620608|2018-05-23 17:58:42|b'100% gross margin ratio with 100% accuracy for $LTC, #bullish! https://t.co/9fHOIJx2I9'
999347549558452228|2018-05-23 17:53:17|b'$T is expected to grow to $35.71 per share in 20 days, #bullish. https://t.co/LuRJ9Ij26h'
999346968743809024|2018-05-23 17:50:58|b'$LOW\xe2\x80\x99s financial position is bullish and stock has increased by $8.37. https://t.co/BBM952E3yL'
999346638815670286|2018-05-23 17:49:40|b'$BAC \xe2\x80\x98s earnings couldn\xe2\x80\x99t beat expectations, but they are still positive, #bullish signal. https://t.co/Jn45ykoiW1'
999345788072407042|2018-05-23 17:46:17|b'It is not surprising that $GE is falling, 48.74% of shorts sales comparing to total trading volume. #bearish signal https://t.co/Qbax6hzG5u'
999345431732727814|2018-05-23 17:44:52|b'$EGY\xe2\x80\x99s analysts\xe2\x80\x99 target price is $2.5, but the current price haven\xe2\x80\x99t reached even target minimum, signal is\xe2\x80\xa6 https://t.co/5coV9pi8nQ'
999345369019551744|2018-05-23 17:44:37|b'$TIF gross margin ratio is the 5th best in its industry - 62.47%. Their Cost of goods sold is less that half of the\xe2\x80\xa6 https://t.co/SRuNNDIhsC'
999345179600486400|2018-05-23 17:43:52|"b""$ATHM's institutional ownership has increased by 9% which give us bullish signals https://t.co/eyqbA0YXzt"""
999345044787269632|2018-05-23 17:43:20|b'Price for $Rl is growing despite #bearish options market, prevailing amount of puts with significant gap between hi\xe2\x80\xa6 https://t.co/wDgKh2ZuMM'
999344482674978819|2018-05-23 17:41:06|b'$OKTA investors could potentially gain 73% return by simply pursuing the meduim-term indicator mix. https://t.co/nHCxfnnOeh'
999343863696371717|2018-05-23 17:38:38|"b""$SYF's bullish signals beat the estimate EPS. https://t.co/rWFeIaJ4lW"""
999329068226174977|2018-05-23 16:39:51|"b""$CWH's seasonal stock price is expected to fall from $21.41 to $18.66 (-14%) in the next 5 days. https://t.co/7qQ80wKRhq"""
999328512594055169|2018-05-23 16:37:38|"b""$TXN'a actual EPS have beat the estimates, so the signal is green https://t.co/vmlK89GBis"""
999327111608455174|2018-05-23 16:32:04|"b""$NKE's bullish signals beat the estimate sales by $152 million. https://t.co/zUKsXDkWP8"""
999326830057414656|2018-05-23 16:30:57|b'Check out Stockmetrix $BK P/E Ratio Analysis screenshot https://t.co/l8mJtRWYKb'
999326650356596736|2018-05-23 16:30:14|b'Does The Bank of New York Mellon Corporation\xe2\x80\x99s (NYSE:BK) PE Ratio Signal A Buying Opportunity? https://t.co/GVpx65p3oJ via @YahooFinance'
999326551136227328|2018-05-23 16:29:51|"b""The Miscellaneous Speciality Retails industry can offer good margins. Hence, the industry's signal is bullish\n$ULTA\xe2\x80\xa6 https://t.co/O44JyRyBOl"""
999326359339102208|2018-05-23 16:29:05|b'Put options exceed their Call, so Stock Options are bearish for $TDG. https://t.co/f1dCHWxYpj'
999326272122687493|2018-05-23 16:28:44|b'$CMG can cover their short-term liabilities with their cash flow from operations 1.41 times. This is close to the i\xe2\x80\xa6 https://t.co/2n4nfXjAp4'
999325072908222464|2018-05-23 16:23:58|"b""Check out the screenshots of $IBM and $NNN's Dividend Yield Ratio from StockMetrix app that support this statement. https://t.co/8gZ3U6oheC"""
999324494777995268|2018-05-23 16:21:40|b'3 Dividend Stocks That Pay You More Than IBM Does https://t.co/YWD3pf0i1y via @YahooFinance'
999324413664415744|2018-05-23 16:21:21|"b""$MCD's Net Profit Margin Ratio is close to the industry maximum. This is a sign of company's high profitability.\n\nC\xe2\x80\xa6 https://t.co/GZnIIvHw6X"""
999324101700456448|2018-05-23 16:20:07|"b""$GOOGL's current ratio is close to the industry maximum, so the signal is bullish.\n\nCheck out the top 3 companies b\xe2\x80\xa6 https://t.co/hfmON92Xru"""
999138791263821824|2018-05-23 04:03:45|"b""$CSCO's overall financial position is worse than it used to be, so the signal is #bearish. https://t.co/m7iJWECcuu"""
999137657631461376|2018-05-23 03:59:15|b'Analysts believe that $JCP is going to grow. The signal is positive with 78.17% accuracy. https://t.co/Ljjr4tblRR'
999137466761273344|2018-05-23 03:58:29|"b""$NVDA's price is 20 times its book value; this makes the company #1 in the list of worst companies. It is, therefor\xe2\x80\xa6 https://t.co/N0GtQJa4yP"""
999137325962747904|2018-05-23 03:57:56|b'$AMZN \xe2\x80\x98s investors could gain 56.31% return by pursuing following medium term mix. https://t.co/7scmBCU1BX'
999135708550975488|2018-05-23 03:51:30|b'Based on earnings estimate $GM is #bearish, -$1.22/per share. https://t.co/s4IhcYzFfd'
999135175253557249|2018-05-23 03:49:23|b'$KR\xe2\x80\x99s investors receive one of the highest return in the Food Retail &amp; Distribution industry - 27.36%. Top companie\xe2\x80\xa6 https://t.co/MxvhOZUUE3'
999133902957613056|2018-05-23 03:44:20|b'Currently $OPKistraded at $3.75, but according to expected seasonal price, it will fall to $2.94, #bearish signal. https://t.co/dEm1kHMVKe'
999133163518595072|2018-05-23 03:41:23|b'$FB\xe2\x80\x99s revenue growth is 13.64%, that is one of the highest in Online Services industry. #bullish signal https://t.co/ROHWWg1y4y'
999131354020438017|2018-05-23 03:34:12|b'Based on gross margin ratio $CIG is always in the list of worst companies, currently its ratio is 19.45%, while ave\xe2\x80\xa6 https://t.co/WfezYbWlz0'
999130142634102784|2018-05-23 03:29:23|b'$GERN\xe2\x80\x99s return on assets is negative -13.72%. Company\xe2\x80\x99s industry is the first worst industry based on ROA, #bearish https://t.co/nAPePutQG9'
999129344667717633|2018-05-23 03:26:13|b'$FWP has increased by 85.91%, but based on P/E ratio, we see that its earnings are negative, and company is\xe2\x80\xa6 https://t.co/J7NNRg8wkr'
999128276483432449|2018-05-23 03:21:58|b'Overall financial situation in $BPI is #bearish despite the price increase by $0.47. https://t.co/cMj4XMz0q2'
999126863535575040|2018-05-23 03:16:21|b'$AEL has increased in price by 11.23%, analysts also predict growth, #bullish https://t.co/Ksk25ddd2v'
999125723142029312|2018-05-23 03:11:49|b'Tangible book per share shows that $ESV \xe2\x80\x98s minimum price must be $26.2, but current price is $7.17, hence signal is\xe2\x80\xa6 https://t.co/LcOXSE2Vx2'
999124709420814337|2018-05-23 03:07:48|b'$FOXA \xe2\x80\x98s price is 3.47 times higher than its book value, but Entertainment Production industry\xe2\x80\x99s average is 3.30 ti\xe2\x80\xa6 https://t.co/wsHApPGFjn'
999123467558621184|2018-05-23 03:02:52|b'Seasonal expected price is going to fall in 5 days to $12.14, but current price is $12.7, so $CZR is #bearish https://t.co/Sj29zAiHwj'
999122686344298502|2018-05-23 02:59:45|b'Overall signal for intrinsic value of $CELG is positive, based on Median P/S value stock is undervalued, but accord\xe2\x80\xa6 https://t.co/yceB2IlR3x'
999121354371796992|2018-05-23 02:54:28|b'$BABA is #bullish with 100% accuracy based on the analysts\xe2\x80\x99 target prices. https://t.co/WV7BGz1nJU'
999120887482810368|2018-05-23 02:52:37|b'88.70% of earnings were distributed as dividends in the last quarter. $MSFT increased by $1.24 in price and is, the\xe2\x80\xa6 https://t.co/HdnWhgpZ9y'
999119366884069376|2018-05-23 02:46:34|b'$SIRI has lost 0.86%, but it\xe2\x80\x99s operating cash flow is one of the highest in the Broadcasting industry. Top companie\xe2\x80\xa6 https://t.co/A0kFDblV0c'
999116490862481408|2018-05-23 02:35:08|b'Analysts\xe2\x80\x99 avg target price for $EBAY is $47.37, current price is $38.29, it is #bullish and is expected to grow https://t.co/1i4kQaA6QM'
999002632877469696|2018-05-22 19:02:42|"b""$BHVN' downtrend is likely to switch to an UPTREND. Check out Stockmetrix App trend direction tests. https://t.co/tzg2TTqnXH"""
999001017764237312|2018-05-22 18:56:17|"b""$NVDA'a actual sales have beat the estimates, so the signal is green https://t.co/dBvVeXnTlf"""
999000449314447360|2018-05-22 18:54:02|b'$ADBE outperformed its sales estimates with a difference of $37 million https://t.co/O19pceDvfa'
998999350226415621|2018-05-22 18:49:40|"b""303% annual return is a good incentive to follow analysts' target prices for $HCC. https://t.co/p9A9DXIwyD"""
998998451009486850|2018-05-22 18:46:05|"b""$YEXT'Sgross margin ratio is one of the highest in the industry.\n\nThe top companies are $LTRPB, $LTRPA, and $COOL,\xe2\x80\xa6 https://t.co/T3MjgBidO9"""
998997517785288704|2018-05-22 18:42:23|"b""$URGN Stockmetrix's trend lines analysis support primary UPTREND continuation. https://t.co/9LP1X6CYVv"""
998996684003737601|2018-05-22 18:39:04|b'$BILI\xe2\x80\x98s potential investors could earn 13% annual return by following short-term indicator mix. https://t.co/3HNhmp6MSt'
998996399126609921|2018-05-22 18:37:56|b'$OKTA investors could potentially gain 93% return by simply pursuing the meduim-term indicator mix. https://t.co/itXg9IXjfa'
998995608932413440|2018-05-22 18:34:48|b'$TSM is one of the best companies in its industry by the Inventory turnover ratio so the signal is bullish.\n\nCheck\xe2\x80\xa6 https://t.co/NFP2m2dXpH'
998994301303623680|2018-05-22 18:29:36|b'$UNP is the fifth best company in its industry by the Receivables turnover ratio so the signal is bullish.\n\nCheck o\xe2\x80\xa6 https://t.co/ZyiyNrpgnA'
998992411597660160|2018-05-22 18:22:05|"b""$AIHS' CCI technical indicator's signal is bullish at the moment https://t.co/o7ZOVQ9WtR"""
998977715192647681|2018-05-22 17:23:42|b'Management effectiveness ratios show that $OPK has negative ROA and ROE, #bearish https://t.co/p6rUSuv5YE'
998976421946118144|2018-05-22 17:18:33|b'According to $TSLA \xe2\x80\x98s price to sales ratio, stock is overvalued, hence signal is #bearish. Average P/S ratio in Aut\xe2\x80\xa6 https://t.co/JakmmWSuu3'
998639568894115842|2018-05-21 19:00:01|b'It\xe2\x80\x99s a definite \xe2\x80\x9cNo\xe2\x80\x9d! Read why \nHeavy Electrical Equipment industry is not in the best shape today. $ABB $BW $CPST\xe2\x80\xa6 https://t.co/pNFco39gLw'
998628430987038720|2018-05-21 18:15:46|b'Actual sales have beat the estimates, with a difference of $548 million, so signal for $VZ is bullish. https://t.co/wNsOAkXBWM'
998626788543787008|2018-05-21 18:09:14|"b""$ORCL's financial performance has become weaker compared to the prior reported quarter. Red bearish signal. https://t.co/UonJsEHTvv"""
998625498015191041|2018-05-21 18:04:06|"b""$HSBC's put options are exceeding its call options, and their historical volatility is higher than the implied one.\xe2\x80\xa6 https://t.co/UVG0949TFN"""
998624534109609984|2018-05-21 18:00:17|"b""$BKNG's investors could gain 31% return if they've followed the seasonal price indicator that is expected to grow b\xe2\x80\xa6 https://t.co/ueFWqGlrnu"""
998623455686922240|2018-05-21 17:56:00|b'$MMM outperformed its sales estimates with a difference of $198 million https://t.co/uJsyc3XC3U'
998620144636227584|2018-05-21 17:42:50|"b""$UPS's gross margin ratio is one of the highest in the industry.\n\nThe top companies are $ATSG, $AAWW, and $UPS, and\xe2\x80\xa6 https://t.co/tSnpPnFKHK"""
998617807502835712|2018-05-21 17:33:33|"b""$RY's P/CF valuation ratio is showing a low value, hence the signal is positive. There is a chance that the company\xe2\x80\xa6 https://t.co/1wBYpavNXQ"""
998617388793856004|2018-05-21 17:31:53|"b""$TLND's investors would gain 8% return following the seasonal price indicator that is expected to grow in 5 days by\xe2\x80\xa6 https://t.co/uXGEeDBEJD"""
998615026062839809|2018-05-21 17:22:30|"b""$ADNT's seasonal price is expected to fall by 12%. The signal is totally bearish. https://t.co/Obx4FR3hiu"""
998614771082686466|2018-05-21 17:21:29|"b""$FTV's expected seasonal price is likely to be bullish and gain 8% return for their investors in 5 days. https://t.co/vod62n9kBe"""
998557015361368066|2018-05-21 13:31:59|"b""Meet ''Evie''-Your next Personal Investment Assitant in Stock Trading! A brand new episode of Dana's Trading Vlog i\xe2\x80\xa6 https://t.co/Bs9Dw7MzjD"""
997567503990652928|2018-05-18 20:00:01|"b""''Anyone, would want to know where to locate stocks that will protect you from huge losses and show good dynamics a\xe2\x80\xa6 https://t.co/1pqGaC8tn4"""
997550112925782016|2018-05-18 18:50:55|"b""$ADBE'a actual sales have beat the estimates, so the signal is green https://t.co/LRtdw9ZNtB"""
997548265800437761|2018-05-18 18:43:34|"b""$TCMD True Strength Index technical indicator's signal is bullish at the moment https://t.co/OkJ166ymnp"""
997547388536606720|2018-05-18 18:40:05|b'$LENS shows bullish signals according to Mass index technical indicator. https://t.co/w54zdJuFHq'
997546396600422402|2018-05-18 18:36:09|"b""$FB's gross margin ratio is one of the highest in the industry. The top companies are $LTRPB, $LTRPA, and $COOL, an\xe2\x80\xa6 https://t.co/fkXOY1Lpsz"""
997546365432598528|2018-05-18 18:36:01|b'531 institutions own 65.51% in $SQ shares. In the last quarter, their ownership increased by 4.45% with 100% accura\xe2\x80\xa6 https://t.co/GaOz5y8xks'
997546338635145216|2018-05-18 18:35:55|"b""$WMT's price is going down, but their assets generate a good return of 5.22%. This places them on the tenth spot in\xe2\x80\xa6 https://t.co/OWNGM3YCYg"""
997546303398797313|2018-05-18 18:35:46|"b""Analysts\xe2\x80\x99 maximum target price is $9, and $ESV's current price is $7.07. Hence, the price is closer to the maximum\xe2\x80\xa6 https://t.co/njvDBinPIN"""
997546271631126528|2018-05-18 18:35:39|"b""$T's price hasn\xe2\x80\x99t yet reached the minimum of analysts\xe2\x80\x99 target price, so the stock is undervalued and bullish. https://t.co/mD0rVhfSWB"""
997536334972702720|2018-05-18 17:56:10|b'Return on Assets is -2.33%; assets do not generate any profit at all, so the signal is #bearish. $SNAP https://t.co/tf9ccVXUZy'
997536201195294721|2018-05-18 17:55:38|"b""One week has passed, and now $GM's price is 1.51 times higher than its book value. It is getting closer to the aver\xe2\x80\xa6 https://t.co/ryGi1ZtQsN"""
997535361688653825|2018-05-18 17:52:18|b'Investors could gain 86.54% annual return by simply pursuing the following medium-term strategy for $SQ. https://t.co/XcOR8bCxe0'
997534220217143296|2018-05-18 17:47:46|b'$AABA has a low amount of debt relative to available equity so it shows bullish signal. \n\nTop best companies by Deb\xe2\x80\xa6 https://t.co/uxzDnBO39K'
997534047437025286|2018-05-18 17:47:04|b'$ADM outperformed its sales estimates with a difference of $1 billion https://t.co/AF1KrIhNVS'
997522544122056704|2018-05-18 17:01:22|b'$KYO company has an ability to pay its current liabilities with its quick assets 2.7 times.\n\nTop best companies by\xe2\x80\xa6 https://t.co/vbLPlbqfHf'
997520534329090048|2018-05-18 16:53:23|"b""A negative value of $KORS' Cost of Debt ratio indicates that the company is using cheap debt which is a good sign o\xe2\x80\xa6 https://t.co/KjgtaaKKUd"""
997520393484333056|2018-05-18 16:52:49|"b""$AMBC is bullish based on the analysts' target price, so the stock may be undervalued. https://t.co/FQEFAQzlnJ"""
997507716615671811|2018-05-18 16:02:27|"b""$ELVT's short interest is in their historical lows. Hence, the signal is bullish. https://t.co/qA8YI4djoi"""
997507501661786112|2018-05-18 16:01:35|"b""$LBRT is bullish, according to Vortex technical indicator's uptrend signals. https://t.co/nC7sfb0cPu"""
997505509166080001|2018-05-18 15:53:40|"b""$DPZ's financial performance has become better compared to the previous quarter https://t.co/etJ6uFgiQO"""
997494833378971649|2018-05-18 15:11:15|"b""$RY's P/S ratio is close to its industry's minimum, which shows bullish signals\n\nTop best companies by P/S ratio in\xe2\x80\xa6 https://t.co/XDZCthMF2C"""
997391945050836993|2018-05-18 08:22:25|b'RT @StockMetrixFeed: Price of $GM is only 1.43 times higher than its book value, it is good for investors because stock is priced more or l\xe2\x80\xa6'
997391047155240960|2018-05-18 08:18:50|"b""$GE's investors suffer losses, because the company's return on equity is negative and the signal is #bearish. The w\xe2\x80\xa6 https://t.co/qVrb0sKnEe"""
997390232369680384|2018-05-18 08:15:36|"b""$BAC's institutional ownership decreased by 2.32% with 100% accuracy, while their stock price declined by 0.51%. Th\xe2\x80\xa6 https://t.co/C8mUQqFf3K"""
997389838600081409|2018-05-18 08:14:02|b'$IBM decreased in price, but according to the intrinsic value that is based on the Median P/S value, the stock is u\xe2\x80\xa6 https://t.co/93gk18H8am'
997389424152535041|2018-05-18 08:12:23|"b""$INTC's price is growing. And since it hasn\xe2\x80\x99t reached the analysts\xe2\x80\x99 average value yet, it is #bullish. https://t.co/9O3jlyC6Tu"""
997388242168303616|2018-05-18 08:07:42|b'Generally, macroeconomic situation affects $C negatively. So the stock price is falling, and the signal is #Bearish. https://t.co/dmnwBsTacC'
997305075944054784|2018-05-18 02:37:13|b'https://t.co/xNKHuTotAA'
997304724255887362|2018-05-18 02:35:49|b'https://t.co/KSVyPy0AI6'
997183824244035589|2018-05-17 18:35:25|"b""$SHPG's P/CF valuation ratio is showing a low value, hence the signal is positive. There is a chance that the compa\xe2\x80\xa6 https://t.co/Q5MA9tUero"""
997183778530451459|2018-05-17 18:35:14|"b'StockMetrix app supports $MA analysts\' words that the signal is ""Strong bullish"". Check out the screenshot down bel\xe2\x80\xa6 https://t.co/KCG3BXBmlz'"
997183674935402496|2018-05-17 18:34:49|b'The Zacks Analyst Blog Highlights: Mastercard, NVIDIA, Danaher, Automatic Data Processing and Altria\xe2\x80\xa6 https://t.co/63m3OBphGb'
997183305945673729|2018-05-17 18:33:21|b'$BNED is experiencing good money inflow, according to the StockMetrix technical analysis. https://t.co/pbAnjuH7QG'
997183194607874048|2018-05-17 18:32:55|"b""$PANW's Asset Efficiency ratio greatly outperformed the Online Services industry.\n\nCheck out 3 best companies in On\xe2\x80\xa6 https://t.co/Upy6aXr6rP"""
997183099401367554|2018-05-17 18:32:32|"b""$WM's Operating Margin Ratio is close to the industry maximum which means that the company can retain significant p\xe2\x80\xa6 https://t.co/duPCrkE2Gm"""
997183069743349760|2018-05-17 18:32:25|"b""$QD's 80% accurate Primary Trend analysis shows bullish reversal signals. Check out the screenshot down below. https://t.co/vhzYelBsPU"""
997182977279918083|2018-05-17 18:32:03|"b""Check out this StockMetrix screenshot of a short summary of $DIS' financial statements."""
997182878617350145|2018-05-17 18:31:39|b'The Fundamentals Say Walt Disney Co Stock Will Rise in Time https://t.co/FaNEFWCbjS via @YahooFinance'
997182465130356740|2018-05-17 18:30:01|b'Discussing RAW data problems for investors and high-technology solutions.\nRead more about StockMetrix wins and plan\xe2\x80\xa6 https://t.co/acBGhNTnlz'
997182218161344512|2018-05-17 18:29:02|"b""$CBSH's put options are exceeding its call options, and their historical volatility is higher than the implied one.\xe2\x80\xa6 https://t.co/BNOJS9lEb8"""
997182016666918913|2018-05-17 18:28:14|b'Positive signal on $ATHM about institutional ownership, positive change is 9.85%. Bullish signal. https://t.co/pWyH9ysOVY'
997171712985849857|2018-05-17 17:47:17|b'Overall financial statement of $NTAP is negative, stock is #bearish. https://t.co/rZycI6jOa2'
997171380440485889|2018-05-17 17:45:58|b'$AAPL pays 26.09% of earnings as dividends #bullish . Top companies: $WDC $STX $TACT https://t.co/DJylNdE5JC'
997170780013199360|2018-05-17 17:43:35|b'If you\xe2\x80\x99d followed this medium term strategy on $NVDA , you could potentially earn 37.94%. https://t.co/XQpjNiVnVF'
997169618853785600|2018-05-17 17:38:58|b'$CFG is bullish based on intrinsic value because stock is undervalued https://t.co/nreHSYIEN4'
997169027553349632|2018-05-17 17:36:37|b'Are you an options trader? Check out $THG, a company that is showing bullish signals with high implied volatility. https://t.co/dd868JyiDP'
997168962721996800|2018-05-17 17:36:21|b'$MU investors receive one of the highest returns on equity in Semiconductors industry - 37.66%. Top companies based\xe2\x80\xa6 https://t.co/kVsdltRXc2'
997167273298231296|2018-05-17 17:29:39|"b""$JCP's dividend yield is 0.00%, so signal is #Bearish. The best companies with highest yield are $M, $KSS, and $JWN\xe2\x80\xa6 https://t.co/83QJ3yeISk"""
997166580499918848|2018-05-17 17:26:53|b'RT @SJosephBurns: What if you invested $10,000 into a popular stock two years ago? How much would you have today? Your answer:\n\n\xe2\x80\xa2 $NVDA $62\xe2\x80\xa6'
997166087899893760|2018-05-17 17:24:56|b'@AndyKosta @PeterLBrandt Right, other way, all what you say is senseless'
997164800416378881|2018-05-17 17:19:49|b'Seasonality indicator states that in 20 days $SPGI will increase by 43.29% with 100% accuracy! The current price is\xe2\x80\xa6 https://t.co/ffnuPZq5x9'
997164456865083392|2018-05-17 17:18:27|b'Institutions hold 91.25% in $DVN stocks. Last change in ownership was 6.73%. This is a good sign that $DVN is bulli\xe2\x80\xa6 https://t.co/gRJfckvJho'
997162923519827968|2018-05-17 17:12:22|b'$M with their gross margin ratio takes the second spot in the list of top companies based on this ratio. $ETSY and\xe2\x80\xa6 https://t.co/X7X5q7RGYk'
997161005884039174|2018-05-17 17:04:44|b'$DQ \xe2\x80\x98s price is 1.51 times higher than its book value, value is not high comparing to Max&amp;min, so $DQ is #bullish.\xe2\x80\xa6 https://t.co/IkfYmstAGv'
997159923023835137|2018-05-17 17:00:26|b'By following analysts\xe2\x80\x99 target price only, investors could potentially gain 35.98% annual return on $GOOG ; #bullish https://t.co/9oJGzleIR9'
